0,16.0
1,13.0
2,13.0
3,15.0
4,38.0
5,34.0
6,13.0
7,18.0
8,12.0
9,25.0
10,31.0
11,15.0
12,20.0
13,26.0
14,13.0
15,38.0
16,10.0
17,11.0
18,13.0
19,18.0
20,32.0
21,13.0
22,8.0
23,9.0
24,15.0
25,12.0
26,16.0
27,15.0
28,10.0
29,9.0
30,10.0
31,12.0
32,8.0
33,10.0
34,8.0
35,13.0
36,13.0
37,9.0
38,11.0
39,12.0
40,10.0
41,16.0
42,10.0
43,14.0
44,9.0
45,9.0
46,12.0
47,10.0
48,12.0
49,13.0
50,14.0
51,12.0
52,15.0
53,12.0
54,10.0
55,11.0
56,11.0
57,8.0
58,16.0
59,10.0
60,10.0
61,10.0
62,9.0
63,9.0
64,9.0
65,12.0
66,10.0
67,10.0
68,9.0
69,10.0
70,10.0
71,9.0
72,9.0
73,9.0
74,10.0
75,10.0
76,9.0
77,9.0
78,11.0
79,11.0
80,10.0
81,10.0
82,10.0
83,11.0
84,9.0
85,9.0
86,11.0
87,10.0
88,9.0
89,9.0
90,10.0
91,8.0
92,10.0
93,9.0
94,8.0
95,11.0
96,10.0
97,9.0
98,10.0
99,9.0
100,11.0
101,10.0
102,9.0
103,10.0
104,9.0
105,10.0
106,10.0
107,9.0
108,9.0
109,8.0
110,9.0
111,9.0
112,9.0
113,11.0
114,11.0
115,9.0
116,9.0
117,10.0
118,15.0
119,9.0
120,10.0
121,10.0
122,9.0
123,10.0
124,8.0
125,10.0
126,9.0
127,9.0
128,9.0
129,8.0
130,9.0
131,11.0
132,10.0
133,9.0
134,9.0
135,8.0
136,11.0
137,10.0
138,10.0
139,10.0
140,8.0
141,9.0
142,8.0
143,9.0
144,10.0
145,12.0
146,9.0
147,9.0
148,10.0
149,10.0
150,9.0
151,10.0
152,8.0
153,10.0
154,9.0
155,9.0
156,11.0
157,10.0
158,9.0
159,8.0
160,10.0
161,9.0
162,8.0
163,10.0
164,11.0
165,9.0
166,9.0
167,8.0
168,9.0
169,9.0
170,9.0
171,10.0
172,9.0
173,9.0
174,9.0
175,9.0
176,9.0
177,9.0
178,11.0
179,9.0
180,9.0
181,10.0
182,9.0
183,9.0
184,9.0
185,10.0
186,9.0
187,9.0
188,10.0
189,12.0
190,11.0
191,11.0
192,8.0
193,11.0
194,10.0
195,9.0
196,10.0
197,10.0
198,10.0
199,13.0
200,10.0
201,8.0
202,10.0
203,8.0
204,11.0
205,14.0
206,9.0
207,8.0
208,14.0
209,9.0
210,10.0
211,10.0
212,27.0
213,33.0
214,15.0
215,14.0
216,9.0
217,10.0
218,12.0
219,15.0
220,10.0
221,11.0
222,31.0
223,9.0
224,16.0
225,33.0
226,10.0
227,29.0
228,142.0
229,93.0
230,94.0
231,281.0
232,238.0
233,46.0
234,85.0
235,31.0
236,49.0
237,36.0
238,66.0
239,30.0
240,21.0
241,33.0
242,33.0
243,19.0
244,29.0
245,22.0
246,26.0
247,22.0
248,16.0
249,20.0
250,12.0
251,16.0
252,15.0
253,22.0
254,22.0
255,20.0
256,17.0
257,17.0
258,12.0
259,15.0
260,13.0
261,13.0
262,10.0
263,13.0
264,12.0
265,17.0
266,14.0
267,13.0
268,16.0
269,15.0
270,12.0
271,9.0
272,11.0
273,10.0
274,10.0
275,13.0
276,10.0
277,12.0
278,14.0
279,12.0
280,12.0
281,12.0
282,11.0
283,9.0
284,9.0
285,9.0
286,9.0
287,12.0
288,11.0
289,14.0
290,14.0
291,15.0
292,13.0
293,14.0
294,12.0
295,13.0
296,11.0
297,17.0
298,15.0
299,17.0
300,15.0
301,20.0
302,20.0
303,32.0
304,41.0
305,67.0
306,42.0
307,52.0
308,36.0
309,28.0
310,38.0
311,22.0
312,29.0
313,28.0
314,61.0
315,55.0
316,110.0
317,134.0
318,140.0
319,139.0
320,193.0
321,215.0
322,437.0
323,294.0
324,272.0
325,438.0
326,280.0
327,353.0
328,411.0
329,407.0
330,267.0
331,192.0
332,53.0
333,9.0
334,8.0
335,8.0
336,8.0
337,9.0
338,9.0
339,10.0
340,8.0
341,10.0
342,8.0
343,10.0
344,10.0
345,9.0
346,11.0
347,9.0
348,10.0
349,9.0
350,11.0
351,10.0
352,10.0
353,9.0
354,8.0
355,9.0
356,8.0
357,9.0
358,10.0
359,10.0
360,10.0
361,9.0
362,9.0
363,9.0
364,10.0
365,10.0
366,10.0
367,10.0
368,10.0
369,11.0
370,10.0
371,9.0
372,11.0
373,12.0
374,10.0
375,11.0
376,9.0
377,10.0
378,10.0
379,11.0
380,9.0
381,10.0
382,9.0
383,10.0
384,8.0
385,10.0
386,9.0
387,10.0
388,22.0
389,9.0
390,9.0
391,9.0
392,10.0
393,9.0
394,12.0
395,9.0
396,10.0
397,10.0
398,9.0
399,9.0
400,10.0
401,10.0
402,10.0
403,11.0
404,9.0
405,9.0
406,10.0
407,10.0
408,10.0
409,9.0
410,10.0
411,10.0
412,8.0
413,10.0
414,9.0
415,8.0
416,10.0
417,11.0
418,11.0
419,9.0
420,11.0
421,10.0
422,10.0
423,11.0
424,9.0
425,10.0
426,9.0
427,9.0
428,8.0
429,8.0
430,10.0
431,10.0
432,8.0
433,9.0
434,9.0
435,9.0
436,10.0
437,12.0
438,8.0
439,9.0
440,9.0
441,9.0
442,8.0
443,10.0
444,9.0
445,9.0
446,10.0
447,9.0
448,10.0
449,10.0
450,9.0
451,9.0
452,11.0
453,12.0
454,10.0
455,11.0
456,9.0
457,10.0
458,9.0
459,12.0
460,8.0
461,10.0
462,11.0
463,80.0
464,104.0
465,156.0
466,221.0
467,189.0
468,234.0
469,195.0
470,175.0
471,180.0
472,161.0
473,131.0
474,375.0
475,163.0
476,140.0
477,93.0
478,10.0
479,9.0
480,9.0
481,8.0
482,9.0
483,8.0
484,10.0
485,9.0
486,12.0
487,9.0
488,10.0
489,11.0
490,9.0
491,8.0
492,10.0
493,10.0
494,10.0
495,10.0
496,8.0
497,8.0
498,10.0
499,10.0
500,10.0
501,10.0
502,9.0
503,10.0
504,10.0
505,9.0
506,10.0
507,11.0
508,14.0
509,12.0
510,14.0
511,23.0
512,35.0
513,67.0
514,90.0
515,126.0
516,176.0
517,231.0
518,182.0
519,177.0
520,41.0
521,10.0
522,8.0
523,10.0
524,11.0
525,9.0
526,9.0
527,9.0
528,9.0
529,8.0
530,8.0
531,10.0
532,11.0
533,11.0
534,9.0
535,10.0
536,10.0
537,10.0
538,10.0
539,9.0
540,9.0
541,9.0
542,10.0
543,10.0
544,10.0
545,11.0
546,9.0
547,8.0
548,10.0
